time,logger,level,message,exception
2012-06-03 16:36:19.0126,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/UserAccounts/ByEmailAddressAndUsername,
2012-06-03 16:36:19.0126,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 3 because: WORK BY IndexingExecuter,
2012-06-03 16:36:19.0126,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 3, for: ReducingExecuter, will wait for additional work",
2012-06-03 16:36:19.0126,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 3, for: IndexingExecuter, will wait for additional work",
2012-06-03 16:36:19.1220,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByEmailAddressAndUsername for: EmailAddress:asdf@asdf.com OR Username:test,
2012-06-03 16:36:19.1855,Raven.Database.Server.HttpServer,Debug,"Request #   1: GET     - 1,289 ms - <default>  - 200 - /indexes/dynamic/UserAccounts?query=EmailAddress%253Aasdf%2540asdf.com%2520OR%2520Username%253Atest&start=0&pageSize=1&aggregation=None",
2012-06-03 16:36:19.2060,Raven.Database.Server.HttpServer,Debug,"	Query: EmailAddress:asdf@asdf.com OR Username:test
	Time: 1,209 ms
	Index: Temp/UserAccounts/ByEmailAddressAndUsername
	Results: 0 returned out of 0 total.
",
2012-06-03 16:36:19.3701,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/UserAccounts' was found,
2012-06-03 16:36:19.3701,Raven.Database.Server.HttpServer,Debug,Request #   2: GET     -    10 ms - <default>  - 200 - /docs/Raven/Hilo/UserAccounts,
2012-06-03 16:36:19.6562,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/UserAccounts', update: True, ",
2012-06-03 16:36:19.6562,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 4 because: PUT Raven/Hilo/UserAccounts,
2012-06-03 16:36:19.6562,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 4, for: ReducingExecuter, will wait for additional work",
2012-06-03 16:36:19.6562,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-000000000002,
2012-06-03 16:36:19.6562,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/UserAccounts,
2012-06-03 16:36:19.6562,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2012-06-03 16:36:19.6562,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/UserAccounts with etag 00000000-0000-0900-0000-000000000001,
2012-06-03 16:36:19.6562,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Temp/UserAccounts/ByEmailAddressAndUsername, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000001, 6/3/2012 9:36:19 PM",
2012-06-03 16:36:19.6562,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000001, 6/3/2012 9:36:19 PM",
2012-06-03 16:36:19.6562,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 5 because: WORK BY IndexingExecuter,
2012-06-03 16:36:19.6562,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 5, for: IndexingExecuter, will wait for additional work",
2012-06-03 16:36:19.6562,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 5, for: ReducingExecuter, will wait for additional work",
2012-06-03 16:36:19.6562,Raven.Database.Server.HttpServer,Debug,Request #   3: PUT     -    61 ms - <default>  - 201 - /docs/Raven/Hilo/UserAccounts,
2012-06-03 16:36:20.2216,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'UserAccounts-33', update: False, ",
2012-06-03 16:36:20.2216,Raven.Database.DocumentDatabase,Debug,Put document UserAccounts-33 with etag 00000000-0000-0900-0000-000000000002,
2012-06-03 16:36:20.2509,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 6 because: PUT UserAccounts-33,
2012-06-03 16:36:20.2509,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0492651,
2012-06-03 16:36:20.2509,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 6, for: ReducingExecuter, will wait for additional work",
2012-06-03 16:36:20.2509,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000001,
2012-06-03 16:36:20.2509,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-06-03 16:36:20.2509,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0900-0000-000000000001",
2012-06-03 16:36:20.2509,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/UserAccounts/ByEmailAddressAndUsername, LastIndexedEtag: 00000000-0000-0900-0000-000000000001",
2012-06-03 16:36:20.2509,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (UserAccounts-33),
2012-06-03 16:36:20.2509,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/UserAccounts/ByEmailAddressAndUsername. (UserAccounts-33),
2012-06-03 16:36:20.2509,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserAccounts-33 result in index Temp/UserAccounts/ByEmailAddressAndUsername gave document: 	__document_id IS: useraccounts-33
	EmailAddress I-: asdf@asdf.com
	Username I-: test
",
2012-06-03 16:36:20.2509,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/UserAccounts/ByEmailAddressAndUsername,
2012-06-03 16:36:20.2509,Raven.Database.Server.HttpServer,Debug,Request #   4: POST    -    62 ms - <default>  - 200 - /bulk_docs,
2012-06-03 16:36:20.2714,Raven.Database.Server.HttpServer,Debug,"	PUT UserAccounts-33
",
2012-06-03 16:36:20.2851,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserAccounts-33 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: useraccounts-33
	Tag I-: UserAccounts
	LastModified I-: 20120603213620221
",
2012-06-03 16:36:20.3281,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2012-06-03 16:36:20.3496,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 7 because: WORK BY IndexingExecuter,
2012-06-03 16:36:20.3496,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 7, for: IndexingExecuter, will wait for additional work",
2012-06-03 16:36:20.3496,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 7, for: ReducingExecuter, will wait for additional work",
2012-06-03 16:36:20.9189,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:36:20.9189,Raven.Database.Server.HttpServer,Debug,Request #   5: GET     -     0 ms - <default>  - 200 - /docs/UserAccounts-33,
2012-06-03 16:40:53.0322,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-03 16:40:53.0322,Raven.Database.Server.HttpServer,Debug,Request #   6: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-03 16:40:55.4980,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:40:55.4980,Raven.Database.Server.HttpServer,Debug,Request #   7: GET     -     1 ms - <default>  - 200 - /docs/UserAccounts-33,
2012-06-03 16:41:12.7333,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:41:12.7333,Raven.Database.Server.HttpServer,Debug,Request #   8: GET     -     2 ms - <default>  - 304 - /docs/UserAccounts-33,
2012-06-03 16:41:14.3925,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:41:14.3925,Raven.Database.Server.HttpServer,Debug,Request #   9: GET     -     0 ms - <default>  - 304 - /docs/UserAccounts-33,
2012-06-03 16:41:15.0000,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:41:15.0000,Raven.Database.Server.HttpServer,Debug,Request #  10: GET     -     0 ms - <default>  - 304 - /docs/UserAccounts-33,
2012-06-03 16:41:15.3291,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:41:15.3291,Raven.Database.Server.HttpServer,Debug,Request #  11: GET     -     0 ms - <default>  - 304 - /docs/UserAccounts-33,
2012-06-03 16:41:15.6328,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:41:15.6328,Raven.Database.Server.HttpServer,Debug,Request #  12: GET     -     0 ms - <default>  - 304 - /docs/UserAccounts-33,
2012-06-03 16:41:16.7675,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:41:16.7675,Raven.Database.Server.HttpServer,Debug,Request #  13: GET     -     0 ms - <default>  - 304 - /docs/UserAccounts-33,
2012-06-03 16:41:52.8642,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-03 16:41:52.8701,Raven.Database.Server.HttpServer,Debug,Request #  14: GET     -     5 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-03 16:41:55.0732,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:41:55.0732,Raven.Database.Server.HttpServer,Debug,Request #  15: GET     -     1 ms - <default>  - 200 - /docs/UserAccounts-33,
2012-06-03 16:42:05.2656,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:42:05.2656,Raven.Database.Server.HttpServer,Debug,Request #  16: GET     -     0 ms - <default>  - 304 - /docs/UserAccounts-33,
2012-06-03 16:42:07.4228,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:42:07.4228,Raven.Database.Server.HttpServer,Debug,Request #  17: GET     -     0 ms - <default>  - 304 - /docs/UserAccounts-33,
2012-06-03 16:49:45.2871,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-03 16:49:45.2871,Raven.Database.Server.HttpServer,Debug,Request #  18: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-03 16:49:47.6220,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:49:47.6220,Raven.Database.Server.HttpServer,Debug,Request #  19: GET     -     0 ms - <default>  - 200 - /docs/UserAccounts-33,
2012-06-03 16:49:52.3583,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'UserAccounts-33' was found,
2012-06-03 16:49:52.3583,Raven.Database.Server.HttpServer,Debug,Request #  20: GET     -     0 ms - <default>  - 304 - /docs/UserAccounts-33,
2012-06-03 16:50:09.8222,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByEmailAddressAndUsername for: EmailAddress:asdf@asdf.com AND Username:test,
2012-06-03 16:50:09.8378,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'useraccounts-33' was found,
2012-06-03 16:50:09.8427,Raven.Database.Server.HttpServer,Debug,Request #  21: GET     -    35 ms - <default>  - 200 - /indexes/dynamic/UserAccounts?query=EmailAddress%253Aasdf%2540asdf.com%2520AND%2520Username%253Atest&start=0&pageSize=1&aggregation=None,
2012-06-03 16:50:09.8427,Raven.Database.Server.HttpServer,Debug,"	Query: EmailAddress:asdf@asdf.com AND Username:test
	Time: 32 ms
	Index: Temp/UserAccounts/ByEmailAddressAndUsername
	Results: 1 returned out of 1 total.
",
2012-06-03 16:52:32.6015,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-03 16:52:32.6015,Raven.Database.Server.HttpServer,Debug,Request #  22: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-03 16:52:33.8652,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByEmailAddressAndUsername for: EmailAddress:asdf@asdf.com AND Username:test,
2012-06-03 16:52:33.8652,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'useraccounts-33' was found,
2012-06-03 16:52:33.8652,Raven.Database.Server.HttpServer,Debug,Request #  23: GET     -     8 ms - <default>  - 200 - /indexes/dynamic/UserAccounts?query=EmailAddress%253Aasdf%2540asdf.com%2520AND%2520Username%253Atest&start=0&pageSize=1&aggregation=None,
2012-06-03 16:52:33.8652,Raven.Database.Server.HttpServer,Debug,"	Query: EmailAddress:asdf@asdf.com AND Username:test
	Time: 7 ms
	Index: Temp/UserAccounts/ByEmailAddressAndUsername
	Results: 1 returned out of 1 total.
",
2012-06-03 16:52:34.0468,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserAccounts/ByEmailAddressAndUsername for: EmailAddress:asdf@asdf.com AND Username:test EmailAddress:asdf@asdf.com,
2012-06-03 16:52:34.0468,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'useraccounts-33' was found,
2012-06-03 16:52:34.0468,Raven.Database.Server.HttpServer,Debug,Request #  24: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/UserAccounts?query=EmailAddress%253Aasdf%2540asdf.com%2520AND%2520Username%253Atest%2520EmailAddress%253Aasdf%2540asdf.com&start=0&pageSize=1&aggregation=None,
2012-06-03 16:52:34.0468,Raven.Database.Server.HttpServer,Debug,"	Query: EmailAddress:asdf@asdf.com AND Username:test EmailAddress:asdf@asdf.com
	Time: 3 ms
	Index: Temp/UserAccounts/ByEmailAddressAndUsername
	Results: 1 returned out of 1 total.
",
2012-06-03 16:52:34.0585,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/UserAccounts' was found,
2012-06-03 16:52:34.0585,Raven.Database.Server.HttpServer,Debug,Request #  25: GET     -     0 ms - <default>  - 200 - /docs/Raven/Hilo/UserAccounts,
2012-06-03 16:52:34.0820,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/UserAccounts', update: True, ",
2012-06-03 16:52:34.0820,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 8 because: PUT Raven/Hilo/UserAccounts,
2012-06-03 16:52:34.0820,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/UserAccounts with etag 00000000-0000-0900-0000-000000000003,
2012-06-03 16:52:34.0820,Raven.Database.Server.HttpServer,Debug,Request #  26: PUT     -     1 ms - <default>  - 201 - /docs/Raven/Hilo/UserAccounts,
2012-06-03 16:52:34.1015,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 8, for: ReducingExecuter, will wait for additional work",
2012-06-03 16:52:34.1015,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000002,
2012-06-03 16:52:34.1015,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/UserAccounts,
2012-06-03 16:52:34.1015,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2012-06-03 16:52:34.1015,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000003, 6/3/2012 9:52:34 PM",
